date,求和项:low,求和项:volume
2017/3/20,373.235,31545
2017/3/21,380.741,48460
2017/3/22,379.264,45532
2017/3/23,380.84,34504
2017/3/24,379.264,33287
2017/3/27,372.752,53690
2017/3/28,371.048,41187
2017/3/29,374.24,37299
2017/3/30,376.899,31612
2017/3/31,378.456,24474
2017/4/5,379.264,40789
2017/4/6,380.869,28857
2017/4/7,383.795,24097
2017/4/10,382.219,28869
2017/4/11,374.929,43530
2017/4/12,379.067,27002
2017/4/13,384.691,45648
2017/4/14,389.115,23646
2017/4/17,382.761,28793
2017/4/18,388.721,49581
2017/4/19,396.857,37550
2017/4/20,400.039,50457
2017/4/21,394.04,49332
2017/4/24,383.204,50037
2017/4/25,398.769,76192
2017/4/26,406.856,56624
2017/4/27,404.315,28240
2017/4/28,403.793,49505
2017/5/2,403.083,23291
2017/5/3,404.876,20267
2017/5/4,408.452,26709
2017/5/5,408.915,37437
2017/5/8,398.69,40721
2017/5/9,392.07,52801
2017/5/10,400.955,26039
2017/5/11,400.453,30467
2017/5/12,403.901,22337
2017/5/15,406.965,33447
2017/5/16,412.028,50164
2017/5/17,418.549,27515
2017/5/18,418.677,24300
2017/5/19,423.169,38310
2017/5/22,429.701,35321
2017/5/23,435.661,48454
2017/5/24,439.355,40226
2017/5/25,440.832,28898
2017/5/26,441.325,27386
2017/5/31,433.552,44312
2017/6/1,434.439,40604
2017/6/2,438.961,21785
2017/6/5,435.759,19241
2017/6/6,437.581,20402
2017/6/7,442.428,38834
2017/6/8,451.668,28951
2017/6/9,456.101,31430
2017/6/12,458.072,35109
2017/6/13,460.042,24237
2017/6/14,463.47,33768
2017/6/15,457.086,50202
2017/6/16,454.387,33331
2017/6/19,455.077,38536
2017/6/20,458.722,34505
2017/6/21,459.086,42038
2017/6/22,464.179,38242
2017/6/23,461.352,31303
2017/6/26,464.967,52932
2017/6/27,473.685,27980
2017/6/28,465.952,37728
2017/6/29,462.997,35092
2017/6/30,460.83,22427
2017/7/3,451.077,49628
2017/7/4,442.31,56488
2017/7/5,446.26,37540
2017/7/6,443.886,42044
2017/7/7,441.2,37796
2017/7/10,442.97,36624
2017/7/11,454,44601
2017/7/12,455,28950
2017/7/13,453.68,25951
2017/7/14,453.05,17726
2017/7/17,446.28,35263
2017/7/18,448,30684
2017/7/19,452.8,56259
2017/7/20,455.86,46634
2017/7/21,463.66,46792
2017/7/24,474.88,42716
2017/7/25,476.1,21929
2017/7/26,466.56,31470
2017/7/27,471.1,19595
2017/7/28,467.71,46618
2017/7/31,481,38412
2017/8/1,477.4,27501
2017/8/2,478.51,26774
2017/8/3,475.63,31768
2017/8/4,472.6,18681
2017/8/7,471.13,23099
2017/8/8,479.5,16051
2017/8/9,482.03,41794
2017/8/10,489,35364
2017/8/11,483.48,36572
2017/8/14,485.21,39331
2017/8/15,495.01,27163
2017/8/16,493,18587
2017/8/17,489.8,25846
2017/8/18,488,23857
2017/8/21,486.94,23546
2017/8/22,476,42457
2017/8/23,484.32,27214
2017/8/24,492.02,18156
2017/8/25,489.32,17297
2017/8/28,491.03,29021
2017/8/29,488.01,25176
2017/8/30,489.16,18503
2017/8/31,489.8,18736
2017/9/1,490.03,31451
2017/9/4,491.27,18931
2017/9/5,489.5,22622
2017/9/6,484.84,33006
2017/9/7,480.06,33320
2017/9/8,474,41173
2017/9/11,469.98,45374
2017/9/12,478.4,34341
2017/9/13,481.38,33075
2017/9/14,488.99,19399
2017/9/15,488,16039
2017/9/18,490.14,42206
2017/9/19,496.01,23054
2017/9/20,496,17318
2017/9/21,492.88,19402
2017/9/22,495.8,16343
2017/9/25,500.3,32697
2017/9/26,503.6,25470
2017/9/27,506.07,16671
2017/9/28,507.15,25969
2017/9/29,515.5,22436
2017/10/9,520.1,34891
2017/10/10,527.01,31006
2017/10/11,538.1,33406
2017/10/12,540.18,19646
2017/10/13,542.01,27858
2017/10/16,555.87,29909
2017/10/17,554,20977
2017/10/18,554.2,19178
2017/10/19,560.72,40658
2017/10/20,571.76,31534
2017/10/23,568,23771
2017/10/24,563.61,31274
2017/10/25,562.06,25076
2017/10/26,591.91,115434
2017/10/27,600.03,84383
2017/10/30,621,81007
2017/10/31,611.88,51875
2017/11/1,619.22,43435
2017/11/2,621,34249
2017/11/3,628.65,48188
2017/11/6,640.2,48513
2017/11/7,638.18,55564
2017/11/8,642.33,43951
2017/11/9,644.61,33641
2017/11/10,650.43,74078
2017/11/13,675.8,49869
2017/11/14,677.35,46366
2017/11/15,674,45036
2017/11/16,686.01,60716
2017/11/17,677.77,123861
2017/11/20,660,88305
2017/11/21,662.02,96016
2017/11/22,650,128498
2017/11/23,630.22,109599
2017/11/24,622.23,76541
2017/11/27,613.01,63548
2017/11/28,624,70291
2017/11/29,634.01,46763
2017/11/30,626,38019
2017/12/1,620.13,47192
2017/12/4,616.72,54267
2017/12/5,630.13,47465
2017/12/6,620,58174
2017/12/7,615.26,51032
2017/12/8,615.42,45503
2017/12/11,631,72849
2017/12/12,651.02,47889
2017/12/13,650.72,48502
2017/12/14,660.5,31967
2017/12/15,650.78,32255
总计,453756.676,100848713.8
